peopleAhead,activeCounters,hour,dayOfWeek,queueLength,eta
33,4,13,3,41,54.18253207592095
42,1,10,5,47,188.4573868057945
44,1,18,6,47,217.92394078046456
22,4,9,2,34,31.80204184040135
4,3,12,2,14,13.79800546739623
29,1,13,1,30,152.81519626834213
5,2,17,6,8,18.857256875311887
45,2,13,3,51,115.57344262678583
43,1,12,1,45,162.58514569199158
3,5,9,5,13,7.106563439202263
28,4,8,5,34,45.94883968405637
22,5,20,4,36,26.07286440601133
5,2,17,1,19,20.811624794830454
31,2,13,5,32,76.74563260476576
41,4,8,5,47,55.19735441365692
17,2,8,3,30,35.51391519845017
14,3,13,6,28,33.39012288839518
39,2,8,2,41,108.1465092926443
31,5,9,4,43,33.53740949343173
8,5,8,5,10,10.069204898494466
36,3,14,3,39,58.272298319713464
9,5,11,2,16,11.343725461846082
19,5,20,0,27,19.517693342463016
5,5,11,4,12,7.340370033081716
47,1,11,5,48,163.468522348972
2,3,12,1,10,11.410219343207837
41,3,19,2,47,82.98947278352809
10,2,16,1,17,29.868537826572222
42,3,18,6,48,76.09546742411881
16,4,19,1,26,32.82807749237188
31,3,12,2,33,60.13967543355596
3,4,17,0,13,10.295713347648862
3,5,9,4,12,3.9961924247089957
16,4,15,0,19,21.606644508414107
40,1,15,3,45,166.83124999224702
18,5,16,0,24,19.976252984925317
4,4,11,5,12,7.08312062855731
31,5,10,0,42,30.256718533869726
21,1,17,0,24,85.95941993693901
5,5,18,6,13,12.647194119719426
34,5,13,6,36,36.14350721989066
21,3,8,1,34,37.20292676264536
0,2,13,1,3,14.800678366280916
19,4,20,6,23,25.92033637205745
21,2,12,2,31,59.03284832629918
47,1,8,1,49,224.8760630413347
10,1,13,2,24,48.37894776900995
12,5,10,0,14,11.204691216332826
41,2,15,5,51,89.35506523419237
2,4,10,6,3,0.0
8,4,10,1,9,13.591194165519088
11,5,14,6,23,18.73630410608125
22,4,8,1,31,36.16914613625454
13,3,17,3,16,27.026400333796204
32,2,17,4,33,78.07589540053334
17,1,15,4,27,78.03912764150677
48,4,11,6,56,50.5213542623039
40,4,12,0,49,52.98592525624122
8,4,12,0,20,16.56461218394506
22,5,11,6,34,32.19736966323556
9,1,18,4,11,43.564949217565534
18,2,8,2,29,46.56322073008272
46,4,20,2,50,60.37130683601616
4,3,10,4,13,9.121250116608445
46,5,15,3,58,47.81426400851687
22,2,9,1,25,50.639238703467285
29,4,15,3,40,35.864166025638646
24,2,18,3,35,54.73309543142472
27,5,11,3,41,26.06227040410165
33,3,16,1,45,64.17122938715423
44,4,15,2,58,52.13079225306049
47,3,20,2,54,94.42490191935556
46,5,15,2,53,56.578984647582956
24,3,11,5,29,40.36966383855845
9,5,9,3,14,9.14877363154488
13,3,15,0,19,21.639768607533785
41,2,14,3,42,112.17395494223123
45,2,9,6,57,116.52028008121262
29,5,14,0,42,43.7129226165727
40,2,8,1,49,96.5188077270327
24,3,13,4,26,38.98243957605739
13,3,14,3,23,34.82171997779801
34,4,20,6,38,41.38009395273747
47,5,9,6,51,49.44945281187081
33,2,19,6,35,92.83436322291509
9,5,9,2,10,9.711818788895933
34,2,20,0,36,82.4043425207413
10,4,18,2,14,20.958624629850107
10,3,15,3,14,20.341789381131576
20,3,9,1,28,44.83919017086663
20,1,17,1,21,86.7108504250219
21,5,9,0,22,26.050316935090052
44,2,18,2,55,126.0914769946471
6,1,12,4,10,38.93867811559754
16,5,11,6,30,17.208483259124836
1,2,20,5,4,1.4967187417893937
11,4,8,0,18,10.841853321317565
41,5,15,1,44,58.82886160101888
17,2,11,0,28,38.054848067832424
10,3,18,1,22,29.064183126505405
15,5,16,5,27,16.26971279019983
48,2,9,3,60,114.16360433876636
50,3,9,6,58,91.60358184280724
17,3,13,3,18,33.820217808662974
34,1,20,3,37,133.13887527332037
25,2,18,5,37,66.64110886160765
15,1,18,1,18,82.91796706048703
5,1,9,3,14,22.60640105814058
43,4,9,3,51,62.02650451651833
42,1,13,4,49,176.87739078676103
46,1,13,4,54,226.6846105143531
46,4,15,2,53,52.15214035613634
47,4,18,0,52,75.6768518289797
41,5,18,4,42,42.629162826550825
11,1,20,0,25,51.72752820461879
12,3,17,0,19,23.14099053226963
3,4,18,0,9,9.384895449074993
38,2,8,6,42,104.65853622053353
1,5,8,2,7,4.701767319281356
25,5,14,0,35,33.34387597875231
26,1,16,1,34,127.33495577077565
26,3,14,6,30,51.271424791341076
14,4,11,4,22,21.698979794232017
7,2,16,1,15,17.417925037563343
6,1,18,1,19,44.70399997654582
46,3,19,6,55,84.77742149090759
45,1,13,5,49,229.0295870783735
39,1,17,1,42,191.06723045004478
11,5,18,0,23,19.885769063603277
12,2,8,0,14,21.437678070510195
42,2,13,0,47,111.47929390109194
16,2,17,3,17,48.79376709988683
16,2,13,0,24,48.673634890992055
35,4,8,4,47,44.69595229642457
20,4,15,0,28,29.45702486263335
7,2,12,5,14,25.689599169623186
4,3,11,4,15,7.579725949140716
25,4,17,5,31,41.56489262061963
15,4,8,4,19,23.1058836793889
35,3,12,2,39,69.0114068954796
27,2,19,3,31,64.78066993834499
28,1,8,5,42,114.13072415016865
46,4,10,0,49,50.649196865102006
11,1,20,5,13,56.56292637229601
36,1,17,1,39,170.0861863275089
29,3,8,0,35,42.66551009828701
22,2,17,0,25,47.39093895437326
15,1,10,5,19,58.71928558715985
13,2,9,4,26,34.5557458596447
9,5,20,6,15,10.180887533600414
6,2,11,5,14,13.465612589722358
44,3,14,2,54,70.49651095844632
36,3,8,5,49,65.42281513283069
28,5,14,6,32,38.83165718443824
2,3,13,1,13,16.069709868445628
14,2,11,5,16,31.700404421481394
35,2,16,0,47,82.97358016098539
46,2,14,5,59,121.72894479830092
45,3,17,6,46,79.57186872703375
18,2,17,1,29,54.219809270974366
12,4,12,1,20,24.324961994301702
41,5,9,4,53,50.48744436717205
20,4,18,4,28,34.82514398783711
36,2,20,6,37,69.21306070071668
26,3,8,2,37,43.66650181450311
28,5,9,4,42,40.59592458312265
19,4,16,2,25,23.32911579116105
24,2,9,5,25,51.043643152444815
5,3,12,6,17,14.81155778107964
35,2,15,2,42,93.81701114711538
1,4,15,2,11,4.644482346619997
21,4,18,2,24,34.25947727203334
31,5,16,2,43,38.70786966870326
15,3,11,4,28,21.459033483771556
17,1,17,6,29,75.65654427523376
4,2,20,6,17,10.25020903500484
35,3,14,6,47,61.84081838556704
29,1,16,3,39,143.88294917664288
44,3,14,1,54,96.26640232101254
18,2,20,4,26,39.86109406977138
22,2,8,6,35,51.37922028975674
33,5,18,0,41,41.54609098725785
12,4,13,3,14,15.057421748081902
42,4,9,4,52,52.67345494038619
28,4,14,6,41,43.04864257808974
35,5,16,4,46,42.10175130340484
21,4,14,0,28,34.85148157132189
46,3,19,3,58,71.14480861049067
35,4,15,4,45,41.95512099133691
8,4,9,3,9,10.774572359254007
38,2,17,1,49,99.69117227745716
50,5,12,0,52,66.13899789819568
18,5,17,6,19,23.869708259219045
37,4,8,4,41,53.1115046372556
5,1,10,5,15,23.67446348478475
46,2,8,0,52,121.93607480303525
14,4,9,5,15,14.775964423881305
19,1,19,6,33,92.09404951849162
8,3,11,1,9,16.867741398174555
31,2,13,6,41,90.18964541712201
3,5,8,4,7,4.163490210167763
49,1,16,0,59,234.3809570621663
17,4,8,2,19,17.963182162456086
4,1,15,1,10,22.717661124011766
19,5,8,3,23,17.380563326101253
22,3,20,3,33,44.14739023888296
10,1,8,0,23,48.127512562196394
36,4,15,0,38,54.96277391404139
21,1,20,1,29,112.6194468855825
3,3,9,3,10,7.552576451928313
28,1,8,0,31,147.31763704717682
43,3,14,2,44,77.62578275606639
33,3,8,6,40,55.07398277935627
12,2,11,2,17,23.755013697027845
41,2,17,4,48,119.2547271304796
8,4,17,6,11,17.98707145915765
41,4,16,5,42,47.23300817598878
30,4,17,6,34,38.84523458268952
6,3,10,4,18,12.778513363415293
3,3,13,1,7,18.53848335364614
18,2,19,0,27,41.0043357599145
41,3,17,1,42,91.76609246944001
29,2,18,6,41,83.09742612641985
30,1,16,6,33,138.44473881812817
34,4,11,1,43,49.46346457796378
20,4,19,5,28,32.29338582955527
30,5,19,2,32,37.050791487567196
18,2,10,0,27,42.10766943051173
30,5,12,3,31,36.074057940028396
31,4,19,2,43,58.26274802918653
1,5,18,0,5,5.1447506562382985
9,1,14,3,11,44.63307848491383
1,5,12,6,5,3.0406711559458826
1,1,18,5,11,12.862827158355255
23,4,18,3,37,31.46225570757695
16,3,18,4,26,30.280978681422358
31,2,11,3,42,62.421813878455765
15,5,8,6,22,16.438971097588276
15,1,13,2,17,65.8662251696892
45,4,11,4,54,55.6414006763138
38,4,13,1,42,62.91270277255693
30,3,13,1,31,53.64459253273205
42,4,19,6,46,61.3188444320138
23,4,11,3,30,29.211744850592865
0,3,15,5,3,3.3414164012481176
10,4,11,3,14,12.166760734577155
20,1,12,2,30,105.79598469852543
3,5,12,3,15,11.61815898338839
6,5,18,5,16,20.025000911274766
25,1,9,0,28,123.91157421746018
46,5,15,6,55,47.64716061829839
49,4,15,5,55,63.94463029367917
11,5,17,2,17,18.43760397905223
30,5,15,1,44,37.99895379626509
16,4,8,4,24,21.42330979515575
32,5,14,3,46,42.75675090516251
10,4,10,3,14,8.678907226476799
27,3,8,4,36,50.595359682397884
31,3,12,4,44,49.58614123762007
0,5,11,2,3,0.0
46,3,14,2,53,84.18062723513862
27,5,8,4,40,34.09784580765958
41,3,8,4,49,71.54301171273407
6,5,20,3,7,8.827657835619279
1,2,15,3,8,5.4484261219727435
41,1,18,6,43,199.608679314918
23,3,11,3,26,40.52055089760427
3,4,19,0,16,13.335135621247318
43,1,18,6,45,208.4071445969681
18,5,20,0,29,26.076242625594272
25,1,20,1,33,130.52532073054093
10,4,16,2,22,11.58665918984587
39,4,17,0,44,61.681660254275585
49,5,17,2,54,63.67106049668692
42,3,12,3,52,69.82044686693379
10,3,18,4,13,19.879939849997324
44,2,13,3,54,85.52406334661792
2,4,18,6,6,6.036260508001104
11,2,9,4,20,32.25960786490319
2,4,18,6,8,11.599318104193447
41,2,10,4,52,105.678385101797
26,3,14,1,35,49.67753817569046
48,4,19,2,52,65.1605590835759
1,3,14,4,11,7.68261554775052
48,1,13,0,53,214.8545604683559
15,3,18,0,26,32.53895106000916
1,4,11,3,11,3.090562354998072
29,1,19,5,38,132.196079370378
19,2,17,3,31,56.84792974865616
37,5,11,1,39,43.123385649491624
27,4,20,1,34,38.52595768408954
24,5,15,3,30,27.529672911276805
31,5,16,1,34,32.96219272406276
9,1,15,6,14,40.24819627087069
41,2,15,4,50,76.39898510970951
39,3,19,6,53,66.01112058572782
32,1,20,3,38,142.7547474579685
12,2,20,1,19,36.1938232805122
40,3,18,0,41,62.941592838838595
41,3,12,1,52,84.49333492745195
46,2,18,3,57,98.91066992812058
36,3,20,6,37,69.2122860978607
15,4,9,0,29,17.743378901174143
44,4,17,5,50,70.40692093537638
21,1,9,5,22,109.45371317513924
19,3,9,5,33,27.389297749075872
49,3,13,4,51,96.31842842007146
42,2,17,6,43,81.71799165158606
26,4,12,2,36,44.54035185783114
40,5,11,1,44,40.81724306288551
15,1,19,6,24,81.63589739478732
33,4,11,6,37,43.05413322262517
31,2,15,5,42,60.28197526209609
25,1,17,1,37,134.85954815171056
24,5,9,2,27,27.104647105612024
1,1,12,2,12,9.9224770285746
11,4,14,3,25,20.73156796917336
39,5,19,4,45,53.064959713674924
8,2,14,5,22,29.922790643392922
11,1,15,3,12,48.37171412255192
25,4,10,0,26,37.424408291795395
8,2,9,3,10,13.252848643272293
9,5,15,2,11,14.259645693065618
31,1,16,4,37,110.81640752886393
33,3,8,5,44,60.23926914692261
47,4,16,3,56,75.6831893213174
19,4,15,0,21,16.604771117355554
38,3,14,2,43,56.52768856262748
1,2,15,1,15,6.8106087273638725
0,4,20,2,7,4.289180372250282
50,2,10,6,56,120.04064890622337
35,5,9,0,43,36.96932318609089
23,3,20,5,37,29.899544822387814
26,2,19,3,37,64.03123611006563
1,5,11,6,4,0.7786806940748149
30,1,14,3,35,156.22726365738376
13,4,9,3,22,18.899275954210058
1,3,14,1,2,10.499405620821628
28,1,14,0,35,108.07894627823131
14,1,17,4,23,59.254511256739605
11,1,16,1,17,60.77266530374839
36,2,10,2,41,77.2422341692582
27,4,16,0,40,33.98717575420977
19,3,14,0,26,36.86346704195073
38,4,18,4,39,56.9954750881694
23,4,20,5,36,36.69142281806831
20,4,20,5,24,24.86896142622671
9,5,15,0,20,14.17165961302275
45,5,10,2,46,47.79211762069186
13,5,12,1,14,20.91284294732435
36,5,18,2,47,43.865968168383624
17,4,14,5,30,31.134964734143857
23,4,15,5,34,28.772305439720085
13,3,13,5,22,24.787030230573368
33,3,13,2,38,55.99738485130271
11,3,12,6,13,20.369899734131696
21,3,11,0,26,40.250358086538704
5,3,14,1,18,23.32704021116162
35,5,17,5,42,43.540594893665705
44,4,12,5,45,67.06189805573534
35,3,20,5,36,68.38978175938044
21,2,15,5,31,44.305132385964285
13,3,19,6,27,23.827384337296206
15,3,8,4,24,24.678104649639458
35,4,15,2,40,37.588180556999944
24,5,19,6,26,27.119062559040856
31,1,12,3,39,163.87451000584292
32,4,11,6,37,47.96441045820174
44,5,19,5,49,60.93086636759768
35,2,13,1,40,93.8743781171554
19,1,19,6,21,77.947841359547
17,5,14,0,18,26.15706408760372
37,5,10,2,45,44.17120911438354
2,4,19,6,9,8.406949693074113
22,5,11,2,25,23.95815821939242
31,3,14,2,37,59.072531792712375
44,5,14,2,54,54.417696515124796
15,1,20,2,16,65.58681196895888
4,5,10,6,17,4.708410436168108
3,2,16,5,14,7.028674843654914
20,3,10,2,27,36.66417753557381
39,1,15,4,44,161.13671839861928
50,1,15,5,53,233.82767148474986
13,4,10,5,23,19.388459144044845
38,4,14,5,45,50.13083234731048
30,3,10,3,32,52.11117764456088
13,1,20,4,18,65.6379257993188
5,2,9,4,16,12.886285731753661
11,5,20,5,15,8.262681335952067
15,5,14,5,21,18.758160052014297
16,5,20,5,21,20.72387641174477
44,4,15,2,52,67.67843492993065
22,1,16,2,26,106.9680194623706
13,1,8,2,15,63.46465834467613
6,2,16,6,11,14.804606893499017
45,4,9,1,56,51.185954628062255
31,2,10,0,38,83.34836611541714
14,1,15,0,16,55.987945028037494
43,5,9,3,47,49.95137567101313
16,4,14,4,25,28.076508554736694
40,4,18,4,47,52.88582664626251
46,4,15,3,51,59.80487495237392
43,5,17,3,55,56.34483164184997
33,4,12,1,44,53.51356028838087
4,3,20,3,11,5.750585023949671
44,4,18,6,56,54.16433436138306
26,5,10,3,34,23.70714195332185
22,4,18,3,24,36.74158997087045
39,3,19,6,53,62.86606653306583
13,3,16,2,23,23.939821923173177
14,4,19,5,18,25.253827669654523
42,1,19,1,55,210.3918602700135
32,1,20,5,33,162.80155244820665
30,2,20,5,32,71.8803587136927
34,3,15,5,36,62.76747355392866
16,1,10,6,26,71.48404449384456
27,2,20,2,30,53.11460498198871
18,1,15,1,28,78.42525146774975
45,4,10,0,47,66.25761100258717
22,3,13,4,26,36.94613272767661
31,1,19,4,37,128.6531907922241
39,4,8,0,45,39.47026354583166
12,2,20,3,20,30.768718236291004
19,4,11,0,28,27.021712185702878
34,2,15,1,35,88.37214211910918
4,1,13,0,13,19.865218009933947
8,5,18,4,15,14.755057005296173
28,4,12,6,41,37.73731127182733
5,5,13,4,6,11.325383379283407
24,3,14,6,30,47.02377416818425
30,5,8,3,41,36.9532794229247
21,3,20,0,23,37.9256651615966
1,1,10,3,12,5.849303397591729
44,1,19,2,46,220.30539555076672
4,4,19,1,17,18.314584248676244
26,5,8,5,30,24.668147003152537
24,3,16,3,28,45.72431490398829
7,3,11,4,18,13.781826867887094
0,5,9,5,9,0.14177847075162786
19,1,19,1,21,77.39959624985678
43,1,18,5,53,216.96564248539835
22,3,12,2,27,41.6248529087561
31,4,9,0,38,43.160107534330805
10,1,14,2,24,49.81358170016628
38,2,11,0,39,106.14871778640706
46,3,12,0,51,88.19123599490102
23,5,16,3,29,23.03581025645712
10,5,19,1,15,21.088845817779653
28,3,9,5,32,40.56305136199084
25,3,18,6,35,41.21876332092964
15,1,12,1,20,71.57796852189674
34,3,20,2,47,55.46979870175113
19,3,11,4,32,38.99677170713126
45,2,10,2,58,112.5857339250293
2,5,18,2,14,14.791245753567324
0,1,8,6,2,0.0
46,4,19,6,57,72.2368285814498
0,1,13,3,2,2.728447604287486
16,5,14,5,24,29.163762068439222
1,4,20,4,15,2.752724381216336
28,3,8,3,29,51.19356769458823
19,2,20,1,23,51.24255578627768
5,2,13,3,9,19.75900655455692
7,5,8,5,10,10.227567386849104
28,5,13,2,29,33.85602532503742
47,2,11,6,49,117.59409349628008
50,4,13,1,52,82.51747908629592
32,4,8,3,38,50.62139169573786
2,1,8,0,9,7.883703673965044
34,3,10,6,42,42.85215857466942
4,4,13,2,16,13.287738157211676
26,3,10,2,39,54.53578706575945
43,5,20,3,47,43.754010004911244
11,4,14,4,14,19.72672196085971
19,4,18,5,24,35.4685531867109
44,4,11,0,58,68.1402707764969
19,1,19,3,28,72.97266614998168
8,5,16,6,22,10.050904687660209
38,2,20,2,39,90.335969025641
3,1,14,5,4,20.32650730433454
50,1,11,6,61,239.46022938629895
18,4,16,2,25,28.954643843732118
37,1,12,2,41,166.26238284885792
26,2,11,5,36,65.34201020837229
44,1,9,5,46,175.71664724001263
42,1,16,5,53,194.2089539297136
12,4,19,3,15,24.157686269812324
12,5,17,1,15,24.63312671743206
21,2,15,6,25,47.9337337154776
27,4,13,5,38,36.71672465522131
46,1,8,6,54,225.45542169882665
44,2,15,4,58,98.75558011508257
21,3,11,3,29,37.94062161175448
42,1,8,3,43,206.98447730431138
18,5,10,2,28,18.258589375994205
7,1,13,4,13,44.0400538130803
7,5,9,2,15,7.8907777033986735
41,3,15,6,53,52.96710371248807
25,4,12,0,38,37.79513963019151
47,4,12,0,55,68.30938971700667
50,4,8,2,56,60.170407522761316
25,2,16,0,33,60.40252236831781
22,5,18,0,30,33.152668831352095
42,1,9,6,49,172.79570320686406
12,2,16,2,16,25.741156629069405
27,2,20,0,41,67.02555105329209
8,1,17,1,13,50.897198614276164
19,3,17,2,21,35.44232370351697
18,4,18,1,29,34.98939275329066
47,3,8,3,52,84.60408877909164
38,3,17,1,41,79.90155791658191
50,4,15,6,51,63.458818185910836
11,3,10,5,24,25.52858762612162
14,2,20,5,25,29.610886385723937
30,1,10,3,40,107.11278602653067
13,2,14,5,19,34.38080650907478
10,2,14,4,20,33.22844960574764
25,5,14,0,35,37.75507269205043
41,4,18,4,49,62.431391540852566
26,4,14,0,39,41.35900036137006
10,2,10,3,23,30.413722632516304
37,4,15,2,50,55.15187449591784
33,5,8,0,47,38.35532023638287
42,1,10,1,52,196.91035325294098
18,3,15,5,19,28.791916600661885
5,4,20,3,18,10.155196123485553
45,2,9,1,55,106.14898496412151
37,4,14,0,47,55.91428193302414
48,2,11,6,49,106.91538492178135
41,3,13,6,42,71.18317671041304
27,4,16,6,38,38.67233442188441
0,3,15,5,9,3.565585098011778
34,2,11,5,48,92.54635179111536
39,5,14,3,51,56.389082430015065
7,5,10,1,15,13.566362799069855
46,1,16,3,60,223.0469693538739
6,2,20,3,13,15.090960604007307
10,2,19,0,21,33.59487820133513
38,2,9,0,40,72.75338462884095
3,5,13,4,6,4.242475615200313
24,5,12,6,29,37.41533172097334
11,5,20,6,18,9.119262476948288
25,4,11,2,37,30.3704880861024
37,4,9,0,38,46.74680611128132
45,5,16,6,55,57.60153887373707
11,3,12,2,17,24.620185820039367
42,4,8,2,54,60.34496998721148
50,4,12,3,57,69.18545194544211
36,4,14,6,39,50.94034184516756
45,4,10,6,48,62.55237989548005
23,1,14,0,37,130.9535193506121
15,4,13,2,17,27.49912683436492
12,3,14,6,14,22.695152541605218
24,1,20,4,28,106.14971028780963
3,4,16,1,12,10.936192244715322
10,2,9,2,19,27.17722411560745
31,1,19,1,34,128.7273200304956
48,4,9,4,54,61.906385338630145
6,3,20,6,20,15.365614661249284
45,5,8,1,57,48.29607563450367
10,4,18,5,14,18.713305233269658
27,2,9,4,40,77.47959856906957
40,3,10,0,50,67.25968652618702
22,1,19,5,23,112.2036496468013
44,3,14,6,56,91.27186625398231
22,4,10,6,28,29.577410521793244
49,2,19,0,51,105.9959511777627
27,3,18,2,30,44.530193340547
42,3,20,3,43,71.78662860617005
46,5,15,0,50,48.62412566463238
25,5,10,0,28,25.947002482339272
24,4,9,0,30,27.330117430885515
28,1,17,6,33,135.4761543135145
18,1,17,0,32,100.17898820177811
32,2,11,5,39,69.51872419862885
35,4,11,4,48,43.21695469344545
13,1,12,5,18,70.06493201537889
13,3,19,2,27,27.862297974016332
34,4,12,5,48,53.124375689093405
29,3,10,4,40,50.37718910016667
27,2,8,0,34,61.68498486836574
16,4,15,4,17,18.315657657813794
2,2,17,3,5,16.632713347496516
15,5,9,6,26,12.632208263727689
45,2,20,3,49,89.3220763689431
29,5,19,6,42,39.585165014939996
28,4,18,0,37,35.39284370361012
44,3,12,2,48,80.12045417885005
14,3,9,5,15,21.334004095510686
45,3,13,1,58,91.94710907598707
24,2,14,2,28,62.46417701458962
50,4,14,3,60,63.51463904473963
37,4,20,3,46,43.416658596246535
41,5,8,2,42,37.705047868501474
46,4,16,0,53,57.03312187627177
37,3,8,4,45,71.40788685831424
22,4,15,3,30,37.39140613950875
24,5,18,3,29,28.891701409693304
41,4,8,1,50,59.92451065647736
6,4,18,4,17,16.614846116790265
21,3,20,2,32,42.46554566054535
16,4,10,3,20,21.537272841034078
17,2,17,5,24,41.080999448867644
48,5,11,4,50,46.09832689454311
40,5,16,2,44,45.0812431494316
9,5,15,6,16,9.618282905780765
9,4,19,4,16,24.481536638254763
6,2,20,1,8,18.55959637547408
47,5,18,3,55,67.11349749390897
49,1,18,3,60,236.0735015118596
37,3,19,6,48,73.50381352972792
26,1,12,1,39,129.6141468820206
32,1,11,1,40,166.0062298163018
0,5,17,0,3,8.970290755266122
43,1,16,2,54,176.51328635468423
33,1,8,3,39,155.4551895110663
3,2,18,4,4,10.283418044291357
16,3,13,1,21,38.87628927099697
3,4,20,0,13,5.917300083768688
42,5,15,6,43,40.65989663183473
25,5,14,6,39,36.65242862909889
3,1,15,1,4,15.445469769667962
0,4,20,1,8,6.525946657935241
6,4,10,5,18,9.846659107416757
29,4,12,5,34,44.85715615131035
49,5,20,3,53,45.30389752269888
8,5,8,2,19,12.484065937787706
34,2,15,5,42,65.09533196794581
7,5,9,3,10,9.126533878026985
23,5,17,4,29,35.82510796952204
18,2,10,1,32,38.87403679399332
35,5,17,5,42,45.27239216224235
49,1,9,4,51,197.4372728976977
42,1,8,4,49,215.7103646153572
26,2,9,1,40,76.03442915117971
31,2,17,5,42,73.62866475156682
13,1,9,6,14,62.52736575205452
17,4,13,5,24,26.365445580466872
27,5,11,2,39,25.87893152861509
28,3,17,4,29,60.872603294718886
15,3,11,4,24,25.49544211743661
34,2,8,4,47,87.07430378839184
46,3,17,5,60,78.00660647798426
30,4,20,1,40,47.71870213933503
3,3,19,2,17,18.13151309216234
36,1,9,1,41,155.08669562531898
16,2,20,1,24,44.36787357738884
38,3,10,2,52,57.5052325477821
47,5,19,4,54,60.23758073987062
45,2,16,0,50,91.77750562014846
25,4,18,2,28,36.49167580717475
47,1,12,6,50,255.18045279981615
38,3,19,2,51,76.04581688899422
40,1,11,6,42,183.0533201707073
3,4,17,3,16,12.75125792666124
29,3,10,5,35,52.34910938685875
29,2,17,6,38,84.4489429534227
21,2,8,5,31,54.18966530033833
10,5,18,0,18,21.992621727510137
1,4,19,0,2,7.760285859320465
43,3,20,0,51,73.58066469393259
11,1,8,1,13,41.84985956508568
29,1,17,5,35,160.3561538071902
35,3,15,6,45,49.62195862217482
17,4,17,3,28,30.651312970043268
25,4,16,4,33,42.42241876386321
6,1,10,5,11,27.610872551967425
0,3,16,0,1,3.786434760565188
25,3,15,4,27,42.93270193392967
22,1,18,0,23,104.81147591612049
25,3,8,4,33,38.524841494910156
44,3,13,1,45,68.66588368636164
5,2,16,0,6,13.335954742517659
5,2,11,0,11,10.416888749845453
43,5,18,6,49,54.45339263409757
7,5,16,6,13,3.9735578926868396
23,4,9,3,26,27.891373173729587
21,2,17,4,29,50.15907832519398
18,2,18,6,19,40.09692343492079
36,2,16,0,40,67.53421682147787
17,2,18,5,26,48.35373542750174
30,4,8,0,40,37.49805384462623
36,1,11,6,47,140.12314431347158
29,4,12,1,36,45.483946973629635
